X,Y
138.0734448,167.6058192
120.5312424,171.851184
77.1941712,92.4298608
44.024796,57.694596
349.0824816,358.6682712
282.1406496,304.6556136
72.7398456,87.9490848
139.4700576,169.5922872
60.022272,66.2540928
74.0967744,80.7280032
310.268484,354.9836472
90.6481608,117.3093864
147.7740624,138.1887168
72.46869,85.00087
121.969985,187.11861
84.5358025,139.617955
203.7841375,228.30362
78.006276,120.9283896
111.9826728,137.5896312
56.4332472,75.2443296
116.8317504,135.6368616
58.1471472,52.4411184
102.2666016,129.8860488
222.8545896,258.2194248
335.5897176,346.876368
66.2150112,91.9652928
276.6931152,295.7998008
216.53646,231.4509624
339.0294648,347.951292
502.9388337,510.5426619
568.9549676,580.1109472
425.0134774,438.4450552
334.621246,358.8942902
529.0804573,515.1572878
356.5367549,409.0790144
415.1578565,436.8592878
368.9904445,383.997235
348.0898377,358.4291391
548.3477158,538.6638705
505.8752063,508.1798753
466.2173915,477.2914388
476.6228063,486.3277938
407.3663686,411.8726355
395.8113313,416.426506
571.1565498,568.6404412
415.0944196,416.1093213
498.4642789,508.2168417
527.0321549,556.6545707
519.7719092,546.3971966
475.6069826,489.6590048
578.5274711,578.52747
499.516859,483.5408393
434.7432844,445.9383909
464.6761822,498.7054964
562.1263313,581.031925
430.7008015,473.7708825
498.1169918,509.6474775
408.525961,517.54272
526.5332025,531.2554725
462.0560295,490.059425
491.063846,536.373975
385.2861047,406.7427175
454.8570271,477.279555
440.6628335,453.19353
424.2714949,437.6912758
486.0925865,513.8033261
433.1682973,452.6803837
486.0597789,502.194542
424.8502891,437.2616451
429.2390264,482.4944868
407.9995017,423.8955851
362.2177025,367.2836859
410.0670599,420.7181535
489.0015309,499.5631199
421.126921,446.3315228
478.5562769,511.5209616
543.5697273,527.4468969
479.7914417,499.9151439
496.6631501,500.9355228
418.8833094,445.0635156
434.9047207,453.110036